STATIONS_ID,Date,Sunshine duration daily total,Daily amount of precipitation,Daily mean temperature,Daily mean of the relative humidity,Daily mean wind speed
1078,29/03/1971 00:00,11.1,0,6.9,58,2.5
1078,30/03/1971 00:00,6.1,0,4.8,72,2.9
1078,31/03/1971 00:00,0,0,6.6,71,2.6
1078,01/04/1971 00:00,3.9,0,7.6,68,1.3
1078,02/04/1971 00:00,8.5,0,9.2,65,2.5
1078,03/04/1971 00:00,0.1,0,7.8,89,3.3
1078,04/04/1971 00:00,7.6,0.3,11.4,74,2.2
1078,05/04/1971 00:00,6.5,0,11,73,1.6
1078,06/04/1971 00:00,0,0,9.4,91,1.4
1078,07/04/1971 00:00,5.1,0,9.9,77,2.7
1078,08/04/1971 00:00,4.7,0,12,76,3.3
1078,09/04/1971 00:00,4.1,0,10.6,78,4.5
1078,10/04/1971 00:00,4.3,0,7,71,4.4
1078,11/04/1971 00:00,3.1,0,7.5,71,3.3
1078,12/04/1971 00:00,10.6,0,9,68,2.9
1078,13/04/1971 00:00,5.7,0,8.3,76,3.2
1078,14/04/1971 00:00,11.8,0,12.4,56,2.7
1078,15/04/1971 00:00,11.6,0,13.8,40,2.1
1078,16/04/1971 00:00,8.7,0.8,11.4,66,4.2
1078,17/04/1971 00:00,5.8,1.1,5.3,77,5.1
1078,18/04/1971 00:00,12.1,0,9.7,56,3.5
1078,19/04/1971 00:00,6.9,0,12,57,1.8
1078,20/04/1971 00:00,1.3,0,11.8,66,1.6
1078,21/04/1971 00:00,10.8,0,13.4,60,2.3
1078,22/04/1971 00:00,6.1,0.2,18.5,48,3.3
1078,23/04/1971 00:00,5.1,2.9,19.6,45,4
1078,24/04/1971 00:00,0,16,9.5,89,4.7
1078,25/04/1971 00:00,0.2,0.1,5.3,80,3.3
1078,26/04/1971 00:00,5.7,10.1,5.4,69,2.7
1078,27/04/1971 00:00,3.9,0.6,4.4,77,3.3
1078,28/04/1971 00:00,5.9,0,6.4,68,2.2
1078,29/04/1971 00:00,8.7,0.1,7.6,60,3.5
1078,30/04/1971 00:00,12.9,0,8.8,52,3.1
1078,01/05/1971 00:00,11.3,0,9.4,47,5.2
1078,02/05/1971 00:00,12.9,0,9.6,47,4.3
1078,03/05/1971 00:00,13,0,12.6,49,2.3
1078,04/05/1971 00:00,7.7,0,13.2,48,1.9
1078,05/05/1971 00:00,9.6,0,13.5,51,2.4
1078,06/05/1971 00:00,11.8,0,15.5,51,2.6
1078,07/05/1971 00:00,7.4,0,20.1,44,5
1078,08/05/1971 00:00,2.9,0,18.3,59,3.4
1078,09/05/1971 00:00,3.2,1.1,15,77,2.6
1078,10/05/1971 00:00,11.9,0,16.1,64,1.3
1078,11/05/1971 00:00,13.5,0,18.8,58,2.4
1078,12/05/1971 00:00,11.5,0,21.1,52,2.2
1078,13/05/1971 00:00,7.6,30.1,18.2,76,2.9
1078,14/05/1971 00:00,2.5,0,18.9,80,1.7
1078,15/05/1971 00:00,5.1,0.9,18.4,74,2.5
1078,16/05/1971 00:00,5,3.5,18.6,73,3.9
1078,17/05/1971 00:00,9.4,3.7,19.3,67,3.7
1078,18/05/1971 00:00,4.1,0.3,15.6,84,2.7
1078,19/05/1971 00:00,6.6,0.2,17.9,78,2.4
1078,20/05/1971 00:00,6,0,16.1,72,3.6
1078,21/05/1971 00:00,9,3.1,16.6,67,3.7
1078,22/05/1971 00:00,1.9,9.4,15.6,85,2.2
1078,23/05/1971 00:00,5.4,18.9,14.9,88,2.6
1078,24/05/1971 00:00,0,5.5,12.8,87,1.7
1078,25/05/1971 00:00,0,0.4,12.6,84,2
1078,26/05/1971 00:00,0,13.9,13.4,84,2.2
1078,27/05/1971 00:00,5.9,5.7,15.9,69,1.9
1078,28/05/1971 00:00,3,3.2,12.8,86,2
1078,29/05/1971 00:00,10.3,0,13.4,65,2.2
1078,30/05/1971 00:00,13.4,0,15.8,58,2.2
1078,31/05/1971 00:00,7.9,0,17.8,63,1.3
1078,01/06/1971 00:00,10.3,1.8,19.4,62,2.9
1078,02/06/1971 00:00,5.6,3.9,18.4,83,2.2
1078,03/06/1971 00:00,11,0,20.6,63,3.1
1078,04/06/1971 00:00,5.9,2,19.8,68,2.3
1078,05/06/1971 00:00,11.4,20,17.8,79,3
1078,06/06/1971 00:00,0,0.1,14.1,86,2.9
1078,07/06/1971 00:00,0.6,0,14.8,82,3.7
1078,08/06/1971 00:00,1.4,0,15.8,63,2.4
1078,09/06/1971 00:00,2.1,0,16,72,2
1078,10/06/1971 00:00,2.6,1.6,17.2,68,2.9
1078,11/06/1971 00:00,6.1,17.5,15.4,72,2.6
1078,12/06/1971 00:00,0,0.3,13.2,82,3.1
1078,13/06/1971 00:00,4.5,0.2,13.9,76,2.8
1078,14/06/1971 00:00,6.1,7.8,15.9,68,2.8
1078,15/06/1971 00:00,3.8,8.5,13.1,74,4.6
1078,16/06/1971 00:00,1.5,2.6,11.9,80,4.9
1078,17/06/1971 00:00,2.5,5.1,11.6,78,3.9
1078,18/06/1971 00:00,3.4,8.1,11.2,80,4
1078,19/06/1971 00:00,0.1,13.6,12.1,90,4.7
1078,20/06/1971 00:00,0,6.1,14.2,90,4.3
1078,21/06/1971 00:00,3.6,0.4,15.6,68,4.9
1078,22/06/1971 00:00,8,0.3,13.4,70,6.1
1078,23/06/1971 00:00,2.2,0,13.4,73,1.8
1078,24/06/1971 00:00,11.4,0,16.5,63,1
1078,25/06/1971 00:00,5.6,8.7,18.5,73,2.6
1078,26/06/1971 00:00,3.3,18.7,18.1,75,3.5
1078,27/06/1971 00:00,4.4,5,12.8,86,4.2
1078,28/06/1971 00:00,1,13,12.8,85,5.1
1078,29/06/1971 00:00,8.8,2,13.6,67,4.6
1078,30/06/1971 00:00,6.2,4.2,13.4,74,2.6
1078,01/07/1971 00:00,12,0,15.3,64,1.6
1078,02/07/1971 00:00,7.9,0,16.7,72,2.1
1078,03/07/1971 00:00,14.3,0,18.4,67,2.1
1078,04/07/1971 00:00,13.9,0,21.4,57,1.7
1078,05/07/1971 00:00,13.1,0,21.5,50,2.1
1078,06/07/1971 00:00,13.5,0,22.8,51,3.4
1078,07/07/1971 00:00,15,0,20.6,63,3.6
1078,08/07/1971 00:00,14.9,0,23.2,57,2
1078,09/07/1971 00:00,13.4,0,26,47,1.9
1078,10/07/1971 00:00,6,0,22.5,73,2.4
1078,11/07/1971 00:00,14.1,0,22.4,56,2.6
1078,12/07/1971 00:00,11.7,0,21.7,61,3.7
1078,13/07/1971 00:00,14.8,0,17.2,51,4.2
1078,14/07/1971 00:00,3.5,0,17.1,66,1.8
1078,15/07/1971 00:00,9.6,0,19.4,62,4.1
1078,16/07/1971 00:00,7.5,0,14.8,59,4.6
1078,17/07/1971 00:00,9.4,0,13.3,65,2.1
1078,18/07/1971 00:00,11.7,0,14.6,60,2.2
1078,19/07/1971 00:00,13.4,0,15.2,54,2.9
1078,20/07/1971 00:00,4.6,0,17,52,2.1
1078,21/07/1971 00:00,0.4,1.7,15.8,75,2.5
1078,22/07/1971 00:00,8.7,0,19.7,63,1.8
1078,23/07/1971 00:00,4.8,1.5,21.6,59,3.5
1078,24/07/1971 00:00,5,2.2,22,65,4.8
1078,25/07/1971 00:00,2.5,7.6,20.8,74,3.2
1078,26/07/1971 00:00,7.5,0,20.9,73,3
1078,27/07/1971 00:00,6.3,12.1,20.5,79,2.3
1078,28/07/1971 00:00,3.9,1.7,18.6,73,4.2
1078,29/07/1971 00:00,3,0,17,77,4.5
1078,30/07/1971 00:00,8.8,0,18.6,71,1.6
1078,31/07/1971 00:00,8.8,0,20.2,62,4
1078,01/08/1971 00:00,11.1,0,19.7,59,1.7
1078,02/08/1971 00:00,12.8,1.7,21,58,3
1078,03/08/1971 00:00,11.4,4.9,21,69,4.5
1078,04/08/1971 00:00,9.7,0,20,57,6
1078,05/08/1971 00:00,5.8,11.5,20.2,65,4.8
1078,06/08/1971 00:00,10.9,2.1,21.8,57,3.7
1078,07/08/1971 00:00,5.2,0.2,19.6,67,5.2
1078,08/08/1971 00:00,10.2,0,17.2,61,3.4
1078,09/08/1971 00:00,7.7,0,19.3,64,3.8
1078,10/08/1971 00:00,4,1.4,21.3,67,2.4
1078,11/08/1971 00:00,2.5,0,16.6,70,5.8
1078,12/08/1971 00:00,0.7,0.7,17.9,65,3.7
1078,13/08/1971 00:00,1.3,0.7,18.7,71,5.1
1078,14/08/1971 00:00,9.2,8.8,20.6,65,5.2
1078,15/08/1971 00:00,5.6,0.2,17.8,75,4.2
1078,16/08/1971 00:00,10.7,0,14.9,71,2.3
1078,17/08/1971 00:00,12.7,0,17.4,58,1.9
1078,18/08/1971 00:00,10.7,4.5,20.3,57,2.4
1078,19/08/1971 00:00,7,2,22,71,3.5
1078,20/08/1971 00:00,2.7,2.7,19.4,82,3.2
1078,21/08/1971 00:00,3.4,1.3,18,77,3.5
1078,22/08/1971 00:00,3.2,0,18.1,82,1.4
1078,23/08/1971 00:00,3.9,0,18.7,75,2
1078,24/08/1971 00:00,11.5,0,16.3,63,4.1
1078,25/08/1971 00:00,5.2,0,15,65,2.9
1078,26/08/1971 00:00,5.6,3.8,17,64,2.3
1078,27/08/1971 00:00,0.4,0.1,14.9,82,5.2
1078,28/08/1971 00:00,2.2,0,17.4,72,6.4
1078,29/08/1971 00:00,2.2,0,19,75,4.1
1078,30/08/1971 00:00,2,3.2,16.5,77,2.8
1078,31/08/1971 00:00,3.5,0.1,15.2,76,4.2
1078,01/09/1971 00:00,2.6,0.8,17,72,5.5
1078,02/09/1971 00:00,8.7,0,14.9,77,3.1
1078,03/09/1971 00:00,4.4,0,16.3,78,2.4
1078,04/09/1971 00:00,3.4,0,17.6,76,2.1
1078,05/09/1971 00:00,9.9,0,14,72,1.4
1078,06/09/1971 00:00,8.5,0,13.6,72,1.5
1078,07/09/1971 00:00,12.2,0,15.7,55,2.7
1078,08/09/1971 00:00,11.5,0,17.1,53,3.5
1078,09/09/1971 00:00,9.2,0,14.4,60,3.2
1078,10/09/1971 00:00,0,0.4,12.3,80,0.6
1078,11/09/1971 00:00,2.2,0.4,11.8,79,1.1
1078,12/09/1971 00:00,2.8,0,13.4,80,2.2
1078,13/09/1971 00:00,5.4,0,14.6,66,2.8
1078,14/09/1971 00:00,0,0.3,10.9,82,2
1078,15/09/1971 00:00,9.5,0,8.2,72,1.8
1078,16/09/1971 00:00,9.9,0,9.9,66,0.9
1078,17/09/1971 00:00,9.7,0,10.8,62,1.2
1078,18/09/1971 00:00,3.4,0,12.6,60,2.3
1078,19/09/1971 00:00,8.8,0,11.9,77,1.2
1078,20/09/1971 00:00,9.3,0,13.5,72,0.9
1078,21/09/1971 00:00,9.6,0,14.6,63,1
1078,22/09/1971 00:00,9,0,18.9,53,2.4
1078,23/09/1971 00:00,4.8,18.7,17.8,67,4.5
1078,24/09/1971 00:00,0,1.1,14.4,90,3.2
1078,25/09/1971 00:00,0.6,0.5,12.7,86,3.5
1078,26/09/1971 00:00,7.8,0,13.6,76,1.7
1078,27/09/1971 00:00,0.6,1.2,14.5,81,4
1078,28/09/1971 00:00,1.6,0,11.4,81,2.4
1078,29/09/1971 00:00,0.8,0,9.3,95,0.9
1078,30/09/1971 00:00,4.6,0,13,85,2.5
1078,01/10/1971 00:00,5.1,0,15.2,81,1.6
1078,02/10/1971 00:00,10.3,0,15.6,69,2.2
1078,03/10/1971 00:00,5.8,0,14.7,82,1.2
1078,04/10/1971 00:00,0.6,0,10.2,79,2.3
1078,05/10/1971 00:00,9.9,0,7.6,67,3
1078,06/10/1971 00:00,10,0,10,52,2.6
1078,07/10/1971 00:00,10.1,0,11.4,53,3.5
1078,08/10/1971 00:00,9.5,0,12,67,3.3
1078,09/10/1971 00:00,6.8,0,14.2,72,3.4
1078,10/10/1971 00:00,1.3,0,15.4,70,4.3
1078,11/10/1971 00:00,0.2,0,16.6,67,4
1078,12/10/1971 00:00,5.6,0,14,73,3
1078,13/10/1971 00:00,0,7.3,10.6,86,2.9
1078,14/10/1971 00:00,0,9.4,4.9,79,5.3
1078,15/10/1971 00:00,8.6,0,3.4,70,1.7
1078,16/10/1971 00:00,5.2,0,7.1,50,4.5
1078,17/10/1971 00:00,0,1,7.6,64,6.5
1078,18/10/1971 00:00,3.2,0,14.4,73,8.3
1078,19/10/1971 00:00,2.5,0.8,16.7,63,8.7
1078,20/10/1971 00:00,3.4,5.6,11.2,78,6.4
1078,21/10/1971 00:00,1.6,0.3,12.4,80,5.1
1078,22/10/1971 00:00,3.4,0,14.1,79,5.7
1078,23/10/1971 00:00,2.1,0,10.8,91,1.7
1078,24/10/1971 00:00,7.5,0,14.9,66,3.4
1078,25/10/1971 00:00,0,0,11.7,88,1.3
1078,26/10/1971 00:00,3.8,0,8.2,75,3.6
1078,27/10/1971 00:00,9.2,0,7.2,64,3
1078,28/10/1971 00:00,8.6,0,5.8,69,2.4
1078,29/10/1971 00:00,8.6,0,7.6,57,3.1
1078,30/10/1971 00:00,3.2,0,4.6,80,1.9
1078,31/10/1971 00:00,0.1,0,9.8,84,1.7
1078,01/11/1971 00:00,0.4,0,10.4,88,2.3
1078,02/11/1971 00:00,0,0,11.2,83,3.1
1078,03/11/1971 00:00,0,0,8.4,91,3.1
1078,04/11/1971 00:00,7.8,0,10.6,68,3.5
1078,05/11/1971 00:00,8.1,0.4,11.4,59,6.2
1078,06/11/1971 00:00,0,0.5,8.1,85,4.8
1078,07/11/1971 00:00,3.5,7.1,6.4,76,4.5
1078,08/11/1971 00:00,2.5,2.2,6.9,81,5.7
1078,09/11/1971 00:00,2.9,0,5.7,74,4.7
1078,10/11/1971 00:00,8,0,2,63,5.1
1078,11/11/1971 00:00,7.7,0,0.9,72,4.9
1078,12/11/1971 00:00,0,0,1,88,1.3
1078,13/11/1971 00:00,0,1.8,6,84,3.2
1078,14/11/1971 00:00,1.2,0.1,6.6,90,2.3
1078,15/11/1971 00:00,0,0.1,7.7,83,2.8
1078,16/11/1971 00:00,0,2.3,9,88,6.2
1078,17/11/1971 00:00,0.9,3.7,5.3,72,5.9
1078,18/11/1971 00:00,0,24.8,6.3,92,6.2
1078,19/11/1971 00:00,0.1,0.6,-0.2,81,2.8
1078,20/11/1971 00:00,4.3,4.5,-0.4,71,3.4
1078,21/11/1971 00:00,0,14.1,3,85,8.1
1078,22/11/1971 00:00,0,3.6,2.6,87,7.4
1078,23/11/1971 00:00,0,1.4,1.9,92,3.7
1078,24/11/1971 00:00,0.3,0,1,79,3.3
1078,25/11/1971 00:00,0,2.8,3,79,4
1078,26/11/1971 00:00,0,0.4,6.1,96,3
1078,27/11/1971 00:00,0,0,7.2,82,4.3
1078,28/11/1971 00:00,0,12,5.4,80,3.8
1078,29/11/1971 00:00,0,4.4,6,95,1.9
1078,30/11/1971 00:00,0,2.2,4.9,89,1.7
1078,01/12/1971 00:00,0,0,4,88,1.7
1078,02/12/1971 00:00,0,0,5.6,80,2
1078,03/12/1971 00:00,1.4,0,4.7,79,2.3
1078,04/12/1971 00:00,0,0,3.5,87,1.9
1078,05/12/1971 00:00,0,0,5.2,88,2.2
1078,06/12/1971 00:00,0,0,5.9,87,1.1
1078,07/12/1971 00:00,0,0.1,4.3,90,1.1
1078,08/12/1971 00:00,0.6,0.2,2.8,75,4.5
1078,09/12/1971 00:00,0,3.4,3.4,90,4
1078,10/12/1971 00:00,0,2.7,8.5,93,5
1078,11/12/1971 00:00,0,0,7.8,89,5
1078,12/12/1971 00:00,0,0.7,6.8,83,5
1078,13/12/1971 00:00,0,0,6.8,80,5.4
1078,14/12/1971 00:00,6.5,0,6.6,65,4.2
1078,15/12/1971 00:00,0,0,8.1,78,3.8
1078,16/12/1971 00:00,0,0,9,81,3.4
1078,17/12/1971 00:00,6,0,5.1,82,4.4
1078,18/12/1971 00:00,0.9,0,3.7,83,4.1
1078,19/12/1971 00:00,0,6.1,7,82,7.2
1078,20/12/1971 00:00,2.1,1.6,9.9,84,6.7
1078,21/12/1971 00:00,0,0.2,12,86,5.8
1078,22/12/1971 00:00,0,0.1,12,85,4.3
1078,23/12/1971 00:00,0,1.4,8.4,92,3.5
1078,24/12/1971 00:00,2.8,0,7,84,2.9
1078,25/12/1971 00:00,0.8,0,6.8,80,3.1
1078,26/12/1971 00:00,4.6,0,4.8,80,5.9
1078,27/12/1971 00:00,0.1,0,6.2,84,4.5
1078,28/12/1971 00:00,2.1,0.2,2.3,82,2.8
1078,29/12/1971 00:00,2.6,0,0.1,85,3
1078,30/12/1971 00:00,0,0,1.7,81,4.9
1078,31/12/1971 00:00,5.7,0,2.5,80,5.9
1078,01/01/1972 00:00,3.3,0,3.4,76,3.3
1078,02/01/1972 00:00,0.3,0,2.2,79,3.1
1078,03/01/1972 00:00,0,0,2.9,76,1.6
1078,04/01/1972 00:00,0,2.2,2.8,86,3.1
1078,05/01/1972 00:00,0,0.3,3.6,85,3.2
1078,06/01/1972 00:00,0,0.1,2.7,86,1.9
1078,07/01/1972 00:00,0,0,0.5,79,3
1078,08/01/1972 00:00,0,0.6,1.9,77,3.9
1078,09/01/1972 00:00,0.2,0,3.6,86,2.2
1078,10/01/1972 00:00,0,0,4.2,87,2.7
1078,11/01/1972 00:00,0,0.4,8,82,5.5
1078,12/01/1972 00:00,0,1.2,6.2,87,6
1078,13/01/1972 00:00,0,0,4,77,5.4
1078,14/01/1972 00:00,1.8,0,2.8,77,4.2
1078,15/01/1972 00:00,4.2,0,3.3,71,5.4
1078,16/01/1972 00:00,6.5,0,1.4,47,5.7
1078,17/01/1972 00:00,1.4,0,-5.7,59,5.2
1078,18/01/1972 00:00,5.4,0,-5.5,65,3.2
1078,19/01/1972 00:00,0.1,7.4,2.7,74,6.7
1078,20/01/1972 00:00,0,2.8,4.1,79,5.1
1078,21/01/1972 00:00,0.2,0.1,2.1,91,2.4
1078,22/01/1972 00:00,0,0,0.2,98,1.4
1078,23/01/1972 00:00,7.2,0,0.4,73,3.9
1078,24/01/1972 00:00,5.5,5.5,0.6,78,6.6
1078,25/01/1972 00:00,1.8,1.5,2.2,89,3.2
1078,26/01/1972 00:00,6.1,4.5,0.4,82,7.4
1078,27/01/1972 00:00,0,3.3,3.2,86,6.1
1078,28/01/1972 00:00,0,0.1,0,87,5.8
1078,29/01/1972 00:00,1.5,0.3,-4,75,7.1
1078,30/01/1972 00:00,3.9,0,-7.7,76,2.5
1078,31/01/1972 00:00,6.2,0,-6.4,68,3.6
1078,01/02/1972 00:00,5.1,1.3,-1.9,64,4.9
1078,02/02/1972 00:00,4.8,0,5.4,72,6.9
1078,03/02/1972 00:00,5,0.5,6.4,62,6.6
1078,04/02/1972 00:00,2.3,0.8,5.1,77,5.8
1078,05/02/1972 00:00,2.5,0,4.6,74,5.2
1078,06/02/1972 00:00,0,3,7,66,7
1078,07/02/1972 00:00,3.6,4.1,11.2,62,5.7
1078,08/02/1972 00:00,2.8,0,7,84,3
1078,09/02/1972 00:00,0,0.7,5.4,92,1.5
1078,10/02/1972 00:00,1.5,1,4.8,88,2.1
1078,11/02/1972 00:00,0.4,8.1,6.2,81,6.9
1078,12/02/1972 00:00,2.2,2.5,5.6,76,6.8
1078,13/02/1972 00:00,2.6,0,4,78,3
1078,14/02/1972 00:00,0,0,4.4,87,2.6
1078,15/02/1972 00:00,4,0,6,60,3.8
1078,16/02/1972 00:00,0.3,0,5.9,64,6.2
1078,17/02/1972 00:00,0,0.1,7.3,59,2.2
1078,18/02/1972 00:00,3.7,0,3.4,80,3.3
1078,19/02/1972 00:00,0,0,2.8,86,3.6
1078,20/02/1972 00:00,0,0,3.8,87,2.5
1078,21/02/1972 00:00,0,1.5,5.6,69,2.5
1078,22/02/1972 00:00,4.3,0.2,6.8,79,1.7
1078,23/02/1972 00:00,7.5,0,5,75,2.9
1078,24/02/1972 00:00,1.3,0,6.8,68,3.6
1078,25/02/1972 00:00,6.9,0,5.1,75,1.6
1078,26/02/1972 00:00,0,0,1.7,95,0.9
1078,27/02/1972 00:00,0,0,3.7,90,1.6
1078,28/02/1972 00:00,0,0,4.3,84,1.9
1078,29/02/1972 00:00,3.1,0,4.2,77,1.4
1078,01/03/1972 00:00,7.2,0,5.8,55,2.3
1078,02/03/1972 00:00,1.1,0,6.9,55,2.8
1078,03/03/1972 00:00,6.7,7.1,8.3,52,5.9
1078,04/03/1972 00:00,0.3,2.1,5.2,84,4.2
1078,05/03/1972 00:00,8,0,6.9,73,4
1078,06/03/1972 00:00,4.3,0.6,7.6,62,6.8
1078,07/03/1972 00:00,5.7,0.5,7.3,60,4.9
1078,08/03/1972 00:00,4.3,0,6,71,2.3
1078,09/03/1972 00:00,6.6,0,4.8,76,2.2
1078,10/03/1972 00:00,0,8.8,2.7,85,5.7
1078,11/03/1972 00:00,0,0,0.9,78,7.6
1078,12/03/1972 00:00,10.4,0,-1.4,55,8
1078,13/03/1972 00:00,8.8,0,4.9,54,4.2
1078,14/03/1972 00:00,7.2,0,10.2,55,4.5
1078,15/03/1972 00:00,9.8,0,12.8,47,3
1078,16/03/1972 00:00,10,0,10.6,54,1.8
1078,17/03/1972 00:00,9.2,0,10.2,58,1.3
1078,18/03/1972 00:00,9.5,0,10.2,57,1.7
1078,19/03/1972 00:00,8.5,0,11.9,52,2.7
1078,20/03/1972 00:00,8.2,0,11.1,58,1.9
1078,21/03/1972 00:00,8.8,0,10.2,61,1
1078,22/03/1972 00:00,7.8,0,9.2,67,1.2
1078,23/03/1972 00:00,4.7,0,8.5,74,2.8
1078,24/03/1972 00:00,10.5,0,6.2,61,3.2
1078,25/03/1972 00:00,10.8,0,11.2,49,3.6
1078,26/03/1972 00:00,0,5,9,69,5.3
1078,27/03/1972 00:00,0.2,16.5,5.5,82,9.4
1078,28/03/1972 00:00,3.6,4,3.4,83,8
1078,29/03/1972 00:00,5.4,1.3,6.2,69,6
1078,30/03/1972 00:00,6,0,10.2,65,6.3
1078,31/03/1972 00:00,0,4,10.5,74,6.2
1078,01/04/1972 00:00,0,5.9,9.9,89,3.1
1078,02/04/1972 00:00,0,2.5,11,91,5.6
1078,03/04/1972 00:00,0.5,0.5,9.7,81,6.3
1078,04/04/1972 00:00,0.2,2.8,10.1,81,5
1078,05/04/1972 00:00,2.6,1.3,8.7,73,7.3
1078,06/04/1972 00:00,3.4,5.4,9.2,69,6.9
1078,07/04/1972 00:00,0.7,1.1,12.4,72,7.6
1078,08/04/1972 00:00,6.3,0.8,9.4,67,7.9
1078,09/04/1972 00:00,2.5,0.2,9,79,4.2
1078,10/04/1972 00:00,3.8,3,8.8,70,6.6
1078,11/04/1972 00:00,3.5,0,6.6,73,4.9
1078,12/04/1972 00:00,6.5,0.3,8.3,72,1.5
1078,13/04/1972 00:00,1,0,7.8,79,2.1
1078,14/04/1972 00:00,7.8,3.6,11,67,1.4
1078,15/04/1972 00:00,1.3,3.8,6.7,83,4.8
1078,16/04/1972 00:00,0.2,0.1,6.5,85,3.6
1078,17/04/1972 00:00,8.9,0,6.8,70,4.3
1078,18/04/1972 00:00,4.8,0.8,6.8,81,2.6
1078,19/04/1972 00:00,2.3,6.9,5.8,87,2.6
1078,20/04/1972 00:00,6.4,0.2,8.2,75,4.8
1078,21/04/1972 00:00,3.1,0,9.6,69,4.4
1078,22/04/1972 00:00,0,0.2,9.6,64,5.1
1078,23/04/1972 00:00,9.7,0,8,66,4.5
1078,24/04/1972 00:00,8.7,0,7.1,50,5.7
1078,25/04/1972 00:00,13,0,4.6,54,4.5
1078,26/04/1972 00:00,0,1.4,6.9,85,3.4
1078,27/04/1972 00:00,2.6,2.2,6.3,74,4.7
1078,28/04/1972 00:00,2.8,0.6,7.2,72,3.8
1078,29/04/1972 00:00,0,4.9,9.6,65,7
1078,30/04/1972 00:00,3.5,0,14.7,61,3.9
1078,01/05/1972 00:00,7.7,1.3,15.6,60,2.3
1078,02/05/1972 00:00,11.1,0,15.7,65,2
1078,03/05/1972 00:00,9.7,0,17,61,3
1078,04/05/1972 00:00,0.3,1.2,13.5,66,2.7
1078,05/05/1972 00:00,0.6,0,14,70,3.2
1078,06/05/1972 00:00,11.8,0,14.9,58,2.8
1078,07/05/1972 00:00,9,1.2,14.3,71,1.2
1078,08/05/1972 00:00,9.8,0,16.3,65,1.5
1078,09/05/1972 00:00,3.9,0,14.3,70,4.5
1078,10/05/1972 00:00,0,15.4,11,80,3.5
1078,11/05/1972 00:00,2.1,0.1,10.8,76,3.6
1078,12/05/1972 00:00,0,15.8,8.6,84,3.1
1078,13/05/1972 00:00,0,6.3,7.4,86,2
1078,14/05/1972 00:00,0.3,4,8.2,86,3.3
1078,15/05/1972 00:00,2.9,1.2,8.9,80,4
1078,16/05/1972 00:00,1.2,11,7.6,77,4.2
1078,17/05/1972 00:00,0.3,1.4,6.8,85,3.9
1078,18/05/1972 00:00,4.7,0,9.5,69,4.6
1078,19/05/1972 00:00,9,0,12,65,1.7
1078,20/05/1972 00:00,10.1,0,14,65,1.4
1078,21/05/1972 00:00,4.7,0,15.4,59,3.3
1078,22/05/1972 00:00,11.8,0,17.3,52,2.8
1078,23/05/1972 00:00,9.7,1.8,19.9,49,4.2
1078,24/05/1972 00:00,2.4,2.6,15.1,68,5.5
1078,25/05/1972 00:00,9.5,1.5,15.8,55,5.9
1078,26/05/1972 00:00,9.2,0.9,14.3,63,8.9
1078,27/05/1972 00:00,0.9,24.8,10.2,84,8.4
1078,28/05/1972 00:00,2.4,10.8,11.7,80,6.3
1078,29/05/1972 00:00,7.9,0,13.7,63,5.5
1078,30/05/1972 00:00,5.5,0.5,12.3,66,6.6
1078,31/05/1972 00:00,3,5.7,10.9,72,6
1078,01/06/1972 00:00,5.1,0.6,11.3,75,3.3
1078,02/06/1972 00:00,8.2,0,12.8,70,1.6
1078,03/06/1972 00:00,8.2,0,16.9,57,4.6
1078,04/06/1972 00:00,8.4,0,19,63,3.9
1078,05/06/1972 00:00,6.6,1.2,19.8,72,3.3
1078,06/06/1972 00:00,0,3.4,12.3,85,2
1078,07/06/1972 00:00,9.3,2.7,14.8,71,3.7
1078,08/06/1972 00:00,5.3,0,13.8,67,5.3
1078,09/06/1972 00:00,5.1,3.5,14.2,64,3.1
1078,10/06/1972 00:00,8,0,14.6,61,3.7
1078,11/06/1972 00:00,4.3,0,14.3,66,2.9
1078,12/06/1972 00:00,2.3,1.4,13,81,1.7
1078,13/06/1972 00:00,10.2,0,15,69,1.5
1078,14/06/1972 00:00,10.7,0,16.4,65,3.1
1078,15/06/1972 00:00,0,0,12.9,76,3.4
1078,16/06/1972 00:00,2,0,12.7,74,2.4
1078,17/06/1972 00:00,8.1,0,15.6,62,1.3
1078,18/06/1972 00:00,3.5,0.3,19.6,53,5.2
1078,19/06/1972 00:00,3.2,0.1,14.1,72,4.2
1078,20/06/1972 00:00,9.3,0,15.8,56,3.3
1078,21/06/1972 00:00,3.1,0,16.8,57,4.9
1078,22/06/1972 00:00,0,21.3,12.8,82,5.2
1078,23/06/1972 00:00,6.2,0,13,67,5.1
1078,24/06/1972 00:00,0.5,0,14.4,72,2.5
1078,25/06/1972 00:00,3.5,0,16.6,75,1.8
1078,26/06/1972 00:00,12.9,0,21.2,57,1.8
1078,27/06/1972 00:00,9,2.1,22,62,2.6
1078,28/06/1972 00:00,0.1,1,16.5,79,2.3
1078,29/06/1972 00:00,0,7.6,12.9,90,2
1078,30/06/1972 00:00,0,16.2,10.5,91,2.6
1078,01/07/1972 00:00,0,16.5,12.4,91,2.8
1078,02/07/1972 00:00,1.2,5.2,13.8,81,3.9
1078,03/07/1972 00:00,1.6,1.6,14.6,84,3
1078,04/07/1972 00:00,4.9,0,17.6,76,3.4
1078,05/07/1972 00:00,12.3,3.2,22.2,61,3.6
1078,06/07/1972 00:00,0.6,4.7,16.4,93,2.1
1078,07/07/1972 00:00,6.9,0,18.1,70,2.8
